group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,EPM_trial_6,112,16,1.065805053,1.234790748,-1.357651826,3.094026202,-0.376907144,4.858935732,-11.15756868,22.57337972,84.14880859,60.93982944,1.520788996,243.9292066,0.006451613,0.145714286
control,EPM_trial_6,112,17,1.003548861,0.542260464,0.583895303,2.272269596,-2.085699534,7.675828604,-14.63107277,9.812138056,76.86997875,59.26582797,20.4835348,241.2971354,0.003686636,0.09
control,EPM_trial_7,120,0,-1.229777303,1.846149888,-3.137934389,3.13635413,-0.098722658,8.19353513,-314.0044925,314.0016943,40.35524016,36.79341898,0.289174418,634.961789,0.143651529,0.757548387
control,EPM_trial_7,120,1,-0.373074911,1.790683859,-3.141515405,3.134441566,0.122330362,8.363466492,-313.9413356,313.5783811,51.74606128,40.14452423,0,452.6991649,0.153846154,0.508795181
control,EPM_trial_7,120,2,-0.204264459,1.889370759,-3.136744685,3.141498614,0.322681744,11.71981418,-313.0888587,7.597409969,85.00077671,63.13850972,2.538120776,449.9422303,0.107506951,0.371034483
control,EPM_trial_7,120,3,-0.38275427,1.901585669,-3.131860103,2.850250491,-0.140420151,0.848152302,-6.306730559,4.608383996,48.19109841,31.33918341,2.004887575,300.7468977,0.0639481,0.347826087
control,EPM_trial_7,120,4,-1.105175954,1.863298497,-3.140235182,3.133207177,-0.035875622,14.44190378,-313.0720533,313.4505791,72.55594371,56.94874172,1.838106964,579.291365,0.09823911,0.709245283
control,EPM_trial_7,120,5,-0.195483657,1.906516772,-3.140518936,3.139124742,1.024917476,26.81409078,-8.309993969,313.5761301,107.2601492,72.38666647,3.853975208,473.1259334,0.070435589,0.286578947
control,EPM_trial_7,120,6,-1.322037606,1.693993697,-3.1375727,3.14050821,-0.26354337,8.210571641,-313.5479834,3.029698382,107.776228,127.8771728,0.75695169,797.7052775,0.048192771,0.563076923
control,EPM_trial_7,120,7,-0.317069433,1.85738013,-3.121641296,3.118691672,1.011695087,35.99905816,-313.50843,313.7112413,99.2053281,60.18829125,4.611379431,340.8425434,0.037071362,0.2585
control,EPM_trial_7,120,8,-0.661522893,1.787070641,-3.118817429,3.138818979,-0.155717181,10.46489345,-313.2910308,313.0649325,205.5943913,158.6958761,3.585570683,773.3452191,0.063021316,0.535294118
control,EPM_trial_7,120,9,0.220543123,2.236079391,-3.043954673,2.887859575,1.630141686,8.106855461,-10.93017201,12.74765821,159.9420049,84.8311884,48.23347259,329.4870834,0.00463392,0.064
control,EPM_trial_7,120,10,-0.614492315,1.801193942,-3.08415207,3.134112388,-0.036855856,0.832576174,-6.366442144,4.656072978,81.46344627,70.07566523,2.235626931,541.1206366,0.032437442,0.894285714
control,EPM_trial_7,120,11,-0.931667666,1.620569333,-2.960750883,2.934563876,0.197169294,1.060694048,-2.460972062,11.47700963,227.1950217,180.9808965,2.488262107,822.2005439,0.032437442,0.477142857
control,EPM_trial_7,120,12,0.017325626,1.963961653,-2.766363942,2.666473597,0.1013826,0.526157447,-1.9165989,1.513867474,110.5541783,74.89904282,5.384329787,482.4709115,0.019462465,0.732380952
control,EPM_trial_7,120,13,-0.261520181,1.454048175,-2.699106608,3.096611811,1.179639621,5.217449892,-6.14028418,12.29043922,159.7988059,76.48489819,11.91609653,373.1046476,0.017608897,0.072631579
control,EPM_trial_7,120,14,-0.223875876,1.650024839,-3.066287563,3.11942571,-0.672645625,18.94957812,-8.229912732,311.2272814,149.0268843,115.1747947,7.775898829,601.1778294,0.021316033,0.244347826
control,EPM_trial_7,120,15,0.160818407,2.068399618,-3.135474914,3.134810719,-4.121607916,48.50391404,-311.4055114,11.84378214,117.933088,71.91829083,7.306134762,367.7844942,0.011121409,0.411666667
control,EPM_trial_7,120,16,0.255627403,2.07210795,-2.873714529,2.817616245,-35.04163313,102.9060828,-305.7429331,11.20614492,108.3289111,60.02576775,19.92237821,203.8637592,0.002780352,0.106666667
control,EPM_trial_7,120,17,0.2376873,1.146517524,-2.988756683,0.855655375,6.144177209,45.37621855,-97.72549962,85.25689326,251.0206663,176.8411044,31.93510681,485.1813106,0.003707136,0.05
control,EPM_trial_8,124,0,-1.185013838,2.173265931,-3.140760095,3.140395434,0.164871783,9.485292702,-314.0309111,314.0025653,39.42619745,24.07585808,0.402277997,260.0305162,0.126833477,0.744897959
control,EPM_trial_8,124,1,-0.888393833,1.888220851,-3.140422415,3.139306857,-0.141951548,7.676844994,-313.7015086,5.205077221,58.06254965,58.24944305,0.939557868,747.6269485,0.122519413,0.47084507
