group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,3,-0.711501645,1.296037053,-3.137897134,3.127644569,0.565236611,16.24575489,-312.29418,7.215452545,120.0299148,80.21189568,8.059403963,433.577981,0.038617886,0.790526316
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,4,-0.037973077,1.82716047,-3.133123637,3.141285049,-0.218656597,21.63533663,-6.205026283,313.1951962,158.1203937,98.05412039,5.586367361,539.4063811,0.058943089,0.870344828
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,5,1.207943227,1.540167305,-3.140020094,3.141366189,0.235915314,13.2163359,-313.8536856,4.830766399,126.4700964,95.16627538,0.480808368,480.4676624,0.036585366,1.873333333
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,6,0.59555295,1.508256133,-3.039739557,3.139063647,-0.90132136,10.90504973,-4.608464969,310.4096634,85.28185829,53.05353109,1.344383437,329.3683147,0.034552846,0.970588235
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,7,0.507280501,1.734244922,-3.119281569,3.138265926,0.139839602,14.36165537,-3.8647878,312.445698,147.1210723,107.1008292,0.668594322,483.6867136,0.036585366,1.583333333
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,8,-0.911957622,1.709749132,-3.133711045,3.123052516,-0.211774207,11.14493065,-4.165086688,310.8498943,89.98611358,70.30134794,1.558378257,366.6768745,0.024390244,1.315
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,9,0.069527511,1.78967228,-3.139816034,3.137989722,0.112410227,25.03323661,-312.5619578,313.4631674,178.2825494,108.7856693,3.198829258,499.5608241,0.040650407,1.709
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,10,-0.441872429,2.817310022,-3.104046391,3.140200482,-3.0749668,30.09332421,-312.5377328,2.984014658,284.322895,141.0247848,5.200125307,530.3408236,0.006097561,0.72
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,11,0.338563851,2.134358033,-3.141201791,3.141445348,-0.548402809,27.53015222,-313.9773058,312.6810208,129.3260955,97.3796869,0,593.4151121,0.052845528,1.386153846
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,12,1.179682991,1.631166408,-1.591100437,2.860585348,1.08901486,1.348071193,-1.449913499,4.645703153,181.3798117,115.3086985,5.103692815,649.9192588,0.012195122,0.95
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,13,-0.886070569,0.992368782,-2.929748674,1.543893997,0.639381078,1.160081611,-2.995296619,3.480708874,165.32803,118.0191256,2.692427206,557.4550427,0.018292683,1.102222222
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,14,0.142266036,1.956660558,-3.138210808,3.140995019,0.702880381,20.36938247,-4.251937903,313.222492,136.7758671,94.54300265,4.807722964,456.7820122,0.022357724,2.149090909
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,15,2.680847645,0.107071086,2.564634786,2.893025479,-0.076366374,0.742913966,-1.570262447,1.665642962,200.8368084,91.62197734,47.76055797,398.0670412,0.00203252,0.98
control,pre-induction_OFT_fixed_Trial 3 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,141,16,-0.975632278,1.855437559,-3.130359461,3.116459122,0.118146138,21.01002928,-313.3163578,313.4520507,154.0185221,110.4417053,1.228937505,489.4654445,0.014227642,1.277142857
