syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4
3,687.1638,289.7245,-1.4109,-0.9197,-0.0169,0.2901,-1.8914,-0.2867
3,686.4426,285.1945,-1.372,-0.9522,-0.1126,0.2482,-2.0983,0.0124
3,685.4917,280.2172,-1.411,-0.8719,-0.2521,0.656,-2.288,-0.0416
3,684.3075,275.9154,-1.4409,-0.9002,-0.3609,1.2213,-2.2699,0.0718
3,682.9049,272.9971,-1.4895,-0.8514,-0.4518,1.0931,-2.1155,-0.0458
3,682.5504,270.242,-1.5189,-0.7355,-0.5217,1.3877,-1.9618,0.0479
3,680.4472,267.4327,-1.5842,-0.7235,-1.0309,1.5682,-1.4874,-0.3762
3,677.8921,265.657,-1.6051,-0.6577,-1.0122,1.5799,-1.1984,-0.2954
3,676.2604,264.4286,-1.7,-0.6066,-1.1725,2.0408,-1.2655,-0.1169
3,675.599,263.2049,-1.6897,-0.6615,-1.0331,1.5641,-1.1016,-0.2336
3,673.4493,260.0242,-1.6708,-0.6224,-1.1165,1.0932,-0.9873,-0.3262
3,672.1491,257.1046,-1.6577,-0.5979,-1.0576,1.3245,-1.3344,-0.1786
3,670.7429,254.6619,-1.6838,-0.6375,-0.9836,1.2854,-1.1264,0.0303
3,669.5032,251.8,-1.695,-0.6913,-1.0348,1.649,-1.323,-0.1057
3,668.2419,247.7361,-1.7647,-0.7462,-0.9526,1.6141,-1.1984,-0.0579
3,666.4893,244.1048,-1.7268,-0.8732,-0.7086,1.7882,-1.1351,-0.3208
3,665.6648,240.4005,-1.7181,-0.9622,-0.5268,1.7287,-1.4489,-0.3125
3,664.9689,236.5961,-1.6951,-1.0805,-0.438,1.7019,-1.2987,-0.4096
3,664.8454,232.3383,-1.6899,-0.9673,-0.2861,1.6377,-1.6457,-0.2163
3,665.1777,228.5092,-1.7346,-0.8761,-0.3641,1.75,-1.5403,-0.3038
3,665.1234,224.9096,-1.6567,-0.7921,-0.2007,1.5681,-1.3167,-0.1247
3,666.4097,224.3872,-1.6346,-0.6461,-0.3735,1.7824,-1.2601,-0.188
3,666.4182,224.4132,-1.5999,-0.6395,-0.5699,1.3303,-1.3564,-0.4455
3,667.7542,224.3307,-1.4785,-0.6633,-0.7312,1.3905,-1.2586,-0.3442
3,668.2528,226.1954,-1.4019,-0.2953,-0.5643,1.4666,-1.1398,-0.3703
3,669.5802,227.7203,-1.2839,-0.1332,-0.3707,1.4775,-0.5806,-0.0968
3,670.1735,230.3501,-1.2343,0.0807,-0.0659,1.9385,-0.5324,-0.0676
3,670.2838,233.8805,-1.2203,0.4124,0.313,2.3566,-0.1598,0.1127
3,669.9942,236.72,-1.1254,0.5929,0.7441,2.6717,-0.291,0.3669
3,670.554,237.6951,-1.105,0.6593,1.0168,3.1014,-0.3102,0.2296
3,671.9988,239.1875,-1.1006,0.6517,1.1548,3.1726,-0.3973,0.1232
3,673.0857,238.5125,-1.0362,0.6438,1.1063,3.079,-0.5067,-0.1478
3,675.1195,239.5403,-0.983,0.4765,1.296,2.5385,-0.0751,-0.1493
3,676.0116,238.7627,-0.9551,0.4738,1.2273,2.7629,-0.3208,-0.2381
3,677.3638,238.9634,-0.8999,0.6596,1.3789,2.7297,-0.0346,0.0918
3,679.39,237.8987,-0.8217,0.6922,1.2565,2.9968,-0.367,-0.2158
3,681.1606,237.1332,-0.8089,0.4537,1.1898,2.7977,-0.3157,-0.0289
3,682.0365,236.1849,-0.8319,0.2592,1.0527,2.9419,-0.635,-0.2068
3,683.3329,234.6459,-0.7637,0.1751,0.906,2.5571,-0.3908,-0.0856
3,683.7166,234.3226,-0.8709,0.1569,0.5992,2.4697,-0.8893,-0.4336
3,684.0899,232.7183,-0.845,0.0352,0.5115,2.2225,-0.7399,-0.1988
3,684.1874,231.2981,-0.8363,0.1275,0.3171,2.187,-0.8467,-0.2603
3,684.3602,231.3159,-0.7711,0.2455,0.5653,2.2696,-0.7858,-0.0945
1,683.6627,232.0769,-0.7885,0.2538,0.5613,2.2435,-1.1725,-0.3728
1,682.9336,231.6337,-0.757,0.355,0.8027,2.3868,-0.7841,-0.4019
1,682.0411,230.4855,-0.7208,0.386,1.0579,2.2712,-0.8865,-0.3536
1,682.3251,230.172,-0.675,0.5151,0.9174,2.2111,-0.7213,-0.3801
1,681.5968,230.0136,-0.6587,0.5989,1.1261,2.2353,-0.7063,-0.0036
1,681.4494,229.7843,-0.6793,0.6315,1.4268,1.9875,-0.789,0.0071
1,681.4531,230.3861,-0.673,0.5525,1.1961,1.976,-0.8152,-0.004
1,681.3559,229.7354,-0.666,0.5444,1.1743,1.851,-0.9251,0.1924
1,681.7019,228.973,-0.7101,0.5068,1.1982,1.7501,-0.8313,0.345
1,683.1946,227.2106,-0.681,0.6412,1.1772,1.7382,-0.9358,0.1754
1,684.1123,226.1245,-0.6752,0.7363,0.972,1.6785,-0.7771,0.0353
1,684.9865,225.8653,-0.6373,0.6614,0.5987,1.5513,-0.7999,-0.7162
1,684.7208,225.5764,-0.6425,0.8076,0.334,1.5977,-0.9308,-0.5415
1,684.6114,225.5515,-0.6629,1.0329,0.3007,1.3307,-0.853,-0.5067
1,683.045,224.0982,-0.6502,1.1331,0.2416,0.8889,-1.3664,-0.5615
1,682.3284,224.3303,-0.6088,1.175,0.1391,0.6378,-1.4679,-0.3627
1,680.7981,223.6044,-0.6995,1.3668,0.1588,0.4983,-1.4377,-0.304
1,681.0174,221.7653,-0.6248,1.3923,0.1713,0.4462,-1.605,-0.1547
1,682.0567,222.0297,-0.677,1.4584,0.1337,0.6106,-1.6359,-0.4258
1,681.3845,221.7943,-0.7138,1.6092,0.1647,0.4527,-1.6431,-0.212
1,680.6337,222.2406,-0.6694,1.5792,0.0759,0.4137,-1.4347,-0.6879
1,680.8849,221.9734,-0.7403,1.8694,-0.1494,0.359,-1.6049,-0.6848
1,679.3618,222.3941,-0.7566,1.9041,-0.3466,0.4232,-1.3684,-0.5509
1,678.0278,222.1405,-0.7711,1.7792,-0.421,0.1742,-1.4688,-0.4903
1,676.974,222.6339,-0.8513,1.9539,-0.5448,0.2678,-1.019,-0.5177
1,675.2367,223.6252,-0.994,1.9326,-0.8529,0.2187,-0.9785,-0.498
1,674.5298,222.9404,-0.9805,1.8881,-0.9429,0.1182,-1.0065,-0.5246
1,673.4504,222.7831,-0.9483,1.9891,-1.2617,0.1789,-1.1144,-0.1844
1,673.0373,223.4955,-1.0056,2.1089,-1.1352,0.0144,-0.8917,-0.4363
27,673.5139,222.3221,-1.0062,2.1433,-1.1713,0.1483,-1.0035,-0.0428
27,673.6337,220.5516,-1.0215,1.9067,-0.928,-0.1151,-0.9712,-0.429
27,673.986,216.7407,-1.0202,1.7103,-0.7517,0.1199,-1.4325,-0.3978
27,675.0652,213.6462,-1.0261,1.2025,-0.487,0.151,-1.5913,-0.4602
27,677.0953,212.0435,-0.9968,0.9343,-0.6387,0.18,-1.6593,-0.4533
27,678.4786,209.3382,-1.0295,0.6669,-0.994,0.2086,-1.9101,-0.2931
27,679.6715,206.8947,-1.0301,0.2897,-1.0322,0.2635,-2.2051,-0.3221
27,679.5501,204.769,-1.1003,-0.0834,-0.9343,0.3542,-2.5474,-0.4029
27,680.1785,203.0076,-1.1012,-0.4333,-0.7387,0.4397,-2.4504,-0.5465
27,679.7456,202.0559,-1.1144,-0.699,-0.7597,0.7419,-2.5174,-0.5065
27,679.9253,199.365,-1.1205,-0.8143,-0.9089,0.8895,-2.5224,-0.6593
27,680.4867,197.2614,-1.1407,-1.0767,-0.7323,0.8281,-2.6257,-0.6904
27,681.2449,193.4923,-1.1682,-1.0935,-0.6906,0.7636,-2.3158,-0.5288
27,681.4674,188.6271,-1.1975,-1.0878,-0.7804,0.7994,-2.3342,-0.3138
27,681.8064,184.8588,-1.2296,-1.1246,-0.6757,1.0943,-2.4841,-0.1188
27,682.8626,179.1925,-1.2775,-0.9746,-0.4022,1.4341,-2.4548,-0.001
27,683.6941,174.594,-1.2945,-1.1367,-0.2526,1.7096,-2.5706,0.3429
27,684.3752,170.0664,-1.3248,-1.0842,-0.326,1.5947,-2.5697,-0.0571
27,684.5482,166.0313,-1.2965,-1.2076,-0.4259,1.7972,-2.4633,-0.1026
27,685.4366,160.678,-1.3048,-1.1481,-0.4641,1.8645,-2.4196,-0.1973
27,685.5022,155.4644,-1.2977,-1.0805,-0.4691,1.9406,-2.4725,-0.3164
27,685.4473,149.2937,-1.2606,-1.0073,-0.3599,1.8978,-2.2792,-0.3493
27,686.3136,143.1332,-1.2467,-1.1714,-0.3981,2.2297,-2.4133,-0.2765
27,686.7135,135.9407,-1.2682,-1.1543,-0.176,1.9511,-2.3522,-0.3354
27,686.8308,130.5574,-1.2781,-1.2243,-0.1436,2.0628,-2.3962,-0.2798
27,688.4913,125.1952,-1.322,-1.1124,-0.1436,1.929,-2.1044,-0.1664
27,688.8678,119.9967,-1.3845,-0.9574,-0.1814,2.064,-1.7355,-0.0969
27,689.438,116.2512,-1.3736,-0.7192,-0.1409,2.1428,-1.4901,0.0136
27,689.5555,113.046,-1.4246,-0.5521,-0.0747,2.0398,-1.4583,-0.0583
27,689.7463,111.8398,-1.4325,-0.3544,-0.1062,1.8304,-1.523,0.2225
27,689.4018,111.8353,-1.4498,-0.4999,-0.0756,1.8266,-1.5792,0.1676
27,689.1588,111.2203,-1.4579,-0.6224,0.1438,1.9556,-1.654,-0.1372
27,688.5971,110.6649,-1.4466,-0.5289,0.2884,1.8507,-1.8563,-0.3363
27,688.9258,109.8784,-1.47,-0.4484,0.0488,1.5341,-1.6067,-0.2409
27,687.9141,109.6153,-1.4719,-0.4973,-0.1162,1.3721,-1.5941,-0.4831
27,685.9622,108.0079,-1.4054,-0.4181,-0.3107,1.2809,-1.3525,-0.7862
27,684.2587,106.9848,-1.403,-0.2195,-0.6643,1.2216,-1.1678,-0.7287
27,683.0783,106.6911,-1.4109,-0.1765,-0.8321,1.3648,-1.3002,-0.4711
27,682.7904,105.9449,-1.4225,-0.1719,-0.7654,1.4473,-1.0504,-0.6484
1,681.3178,105.676,-1.4362,-0.1056,-0.9932,1.9034,-1.4877,-0.4252
1,680.7364,104.5053,-1.4804,-0.1548,-0.8783,1.7393,-1.3126,-0.6735
1,680.0138,104.5583,-1.4767,-0.1042,-1.0303,1.6083,-1.5402,-0.5831
1,680.0271,103.125,-1.5449,-0.03,-0.841,1.5474,-1.6727,-0.6199
1,678.513,101.4801,-1.4939,-0.0241,-1.1832,1.6369,-1.7116,-0.4466
1,678.58,100.5973,-1.5791,0.184,-1.2047,1.7265,-1.5979,-0.6089
1,677.3055,98.2792,-1.62,0.3661,-1.2237,1.887,-1.6687,-0.7972
1,675.9004,96.6442,-1.5877,0.2034,-1.5874,1.7916,-1.6729,-0.2577
1,674.6366,95.6565,-1.6123,0.4539,-1.2711,1.5618,-1.6259,-0.4458
1,673.3804,95.6035,-1.6732,0.3421,-1.5203,1.3199,-1.4595,-0.1603
1,671.5536,97.6735,-1.6552,0.5931,-1.4867,1.2327,-1.4811,-0.3619
1,670.0691,97.2664,-1.6968,0.4426,-1.5718,0.832,-1.4207,-0.3184
1,668.6687,97.2986,-1.7299,0.3343,-1.5459,0.7096,-1.7731,-0.025
1,666.8841,96.1596,-1.7982,0.2383,-1.5605,0.9819,-1.7668,-0.0332
1,665.1614,94.2518,-1.8269,0.416,-1.3857,1.0155,-2.1192,0.2396
1,664.1507,93.3752,-1.8497,0.2721,-1.3421,0.9905,-2.1236,0.2615
1,662.3595,93.2806,-1.8697,0.323,-1.2108,0.9019,-2.1821,0.3245
1,660.5805,92.597,-1.8411,0.4119,-1.3028,0.9823,-1.9444,0.395
1,659.5501,92.6883,-1.8482,0.4734,-0.9095,1.1475,-1.8159,0.3663
1,659.5805,92.4924,-1.8718,0.4243,-0.6921,0.6856,-1.6393,0.3233
1,659.9117,91.46,-1.8585,0.3973,-0.5313,0.8805,-1.6032,0.0475
1,659.7915,90.7273,-1.8286,0.3858,-0.5183,0.9949,-1.8608,-0.1056
1,659.4653,90.0724,-1.8505,0.3906,-0.5716,0.9574,-1.9835,-0.5575
1,659.2982,89.3142,-1.7738,0.3238,-0.5371,0.8991,-1.8294,-0.4912
1,659.2386,88.5874,-1.7978,0.3345,-0.4146,0.902,-2.0837,-0.043
1,660.7495,87.9443,-1.7868,0.2908,-0.4335,0.6678,-1.9938,0.1623
1,661.6231,87.7881,-1.7173,0.49,-0.2618,0.8134,-1.8073,0.2926
1,661.1616,87.382,-1.7205,0.5789,-0.041,0.5531,-1.9616,0.3662
1,661.8612,86.8385,-1.686,0.5649,0.1292,0.5131,-1.6455,0.3629
1,662.5969,86.5408,-1.6992,0.5729,0.1747,0.3819,-1.4961,0.0856
1,664.3652,87.6268,-1.6535,0.3984,0.2172,0.2236,-1.5504,0.466
1,665.6601,87.0768,-1.5567,0.3512,0.5237,0.3445,-1.3725,0.2071
1,666.9136,86.1904,-1.4977,0.4445,0.7733,0.3568,-1.59,0.2805
1,668.6553,86.1998,-1.4836,0.3367,0.7342,0.3623,-1.4282,0.2617
1,670.0728,85.7718,-1.4562,0.4174,0.6882,0.4015,-1.6088,0.5836
1,672.2391,86.2463,-1.394,0.3637,0.9308,0.3763,-1.627,-0.0212
1,674.5741,84.5204,-1.3899,0.1693,0.996,0.1368,-1.7028,-0.0952
1,675.5617,84.0039,-1.3083,0.3476,1.2867,0.389,-1.4927,-0.4559
1,677.5107,85.0087,-1.2878,0.3519,1.2929,-0.0658,-1.1992,-0.6554
1,681.1417,84.1986,-1.2356,0.2202,1.4028,-0.0909,-1.4736,-1.0966
1,683.9497,83.596,-1.2281,0.2057,1.3947,-0.0244,-1.5621,-1.2042
1,685.8522,85.4776,-1.1829,0.1452,1.4413,-0.2097,-1.4085,-1.368
1,688.3275,84.9092,-1.1579,-0.0948,1.3549,-0.154,-1.5409,-1.5978
1,690.0829,84.7077,-1.0994,-0.087,1.2259,-0.0387,-1.4317,-1.583
1,692.4205,83.3388,-1.0751,-0.127,1.1761,0.0806,-1.5749,-1.6975
1,694.9719,83.2638,-1.011,0.0058,1.2708,0.1146,-1.8495,-1.9198
1,696.8924,82.8159,-0.9946,-0.1443,1.1526,0.0595,-1.9204,-2.024
1,698.1374,82.5854,-0.9684,-0.2105,1.3828,-0.0326,-1.9991,-2.0272
1,699.3402,81.3029,-0.9488,-0.4234,1.5198,-0.0457,-2.2275,-1.9438
1,702.1518,80.3194,-0.9245,-0.4581,1.4122,-0.118,-2.0107,-1.7253
1,703.8643,79.8923,-0.9213,-0.4373,1.3051,0.0102,-2.1647,-1.9267
1,706.059,79.0878,-0.8476,-0.2768,1.2616,0.2944,-2.105,-1.6601
1,707.2324,78.961,-0.8641,-0.1788,1.1683,0.3092,-2.0273,-1.663
1,708.2324,79.3059,-0.8609,-0.1359,1.2579,0.3629,-1.8664,-1.555
1,708.2582,79.4299,-0.8562,-0.1185,1.0045,0.5179,-1.8057,-1.1808
1,708.7026,79.2652,-0.8342,-0.227,1.1052,0.1998,-1.7497,-1.3503
1,708.7675,80.0634,-0.8563,0.0226,0.9293,0.4551,-1.6408,-1.4385
1,708.5505,80.0605,-0.8337,-0.0067,1.2553,0.1256,-1.8104,-1.3013
1,708.7665,80.667,-0.8061,0.1635,1.1121,0.4065,-1.3101,-1.4066
1,708.2394,80.3536,-0.7899,0.1435,1.1643,0.4189,-1.4504,-1.2075
1,708.4277,80.736,-0.7787,0.355,1.1258,0.2205,-1.6674,-1.4062
1,708.1828,81.5255,-0.7398,0.1971,1.0404,0.1253,-1.5415,-1.0363
1,707.7058,83.2455,-0.7619,0.4515,0.9078,0.1646,-1.4253,-0.8825
1,705.7013,83.3422,-0.7444,0.5449,0.8666,0.3608,-1.4334,-1.1413
1,705.2522,84.8732,-0.7766,0.5038,0.9078,0.3432,-1.1809,-1.1716
1,704.8787,85.6393,-0.7696,0.7632,0.7601,0.5384,-1.2159,-1.3957
1,703.0474,87.7448,-0.7785,0.6154,0.581,0.7124,-1.317,-1.49
1,701.2035,89.9601,-0.8586,0.6939,0.5854,0.8554,-1.3787,-1.6536
1,698.049,93.0916,-0.9098,0.4572,0.5807,0.974,-1.4739,-1.3946
1,695.9572,96.8825,-0.9648,0.5028,0.7899,0.9519,-1.7316,-1.4411
1,693.4874,99.8233,-0.9634,0.3854,0.7731,1.0538,-1.5921,-1.1585
1,691.9297,102.4098,-0.9846,0.3906,0.708,1.0512,-1.7855,-1.3461
1,690.3237,104.4878,-1.0882,0.4823,0.7465,1.0812,-1.728,-1.2687
1,687.7692,107.5729,-1.1183,0.7757,0.4426,1.2709,-1.7546,-1.1304
1,686.5979,109.8057,-1.1024,1.0355,0.4291,1.4217,-1.8852,-1.1673
1,684.5845,112.0582,-1.1376,1.2577,0.4256,1.3504,-1.917,-0.866
1,682.3004,114.3849,-1.1642,1.5957,0.281,1.3487,-1.7236,-0.7713
1,680.2619,117.1011,-1.1687,1.7362,-0.0382,1.4559,-1.6962,-0.5737
1,678.6591,120.5633,-1.2776,1.9149,0.0867,1.4998,-1.741,-0.5327
1,677.9537,122.3566,-1.1805,2.0181,0.2624,1.3822,-1.5143,-0.1355
1,676.4912,123.1877,-1.2118,1.9289,0.6191,1.4258,-1.4155,0.056
1,676.2211,124.2438,-1.1785,1.9434,0.925,1.5021,-1.3936,0.1085
1,675.1114,124.6153,-1.0275,1.8749,1.1816,1.4156,-1.0959,0.2254
1,675.1412,126.4385,-1.1416,1.8596,1.5234,1.6425,-0.907,0.0533
1,675.6819,127.4844,-1.0123,1.8748,1.6837,1.5532,-0.7726,0.4053
1,677.6083,129.8341,-0.9213,1.7145,1.9475,1.7241,-0.9639,0.5557
1,678.9983,131.8382,-0.8081,1.7641,1.9301,1.4534,-0.8907,0.4639
1,680.7641,133.4962,-0.7595,1.6191,2.299,1.1086,-1.4687,0.7885
1,682.2124,134.782,-0.6023,1.6247,2.1568,0.9603,-1.3132,0.603
1,685.6242,135.6828,-0.5677,1.4613,2.5146,0.7888,-1.7085,0.1391
1,688.3836,136.6738,-0.5181,1.3464,2.1725,0.8855,-1.6409,0.0099
1,691.4165,137.9215,-0.418,1.1991,2.129,0.9989,-1.8055,-0.0076
1,693.9427,139.0427,-0.4213,1.024,2.1803,0.6845,-1.6936,-0.4071
1,695.7427,139.4131,-0.3618,0.7396,2.2071,0.4417,-1.5092,-0.2887
1,696.6569,140.0511,-0.3437,0.8732,1.9429,0.3205,-1.2151,-0.7453
1,698.0445,140.1605,-0.3086,0.8169,1.9102,0.4742,-1.2098,-0.8689
1,699.6946,139.7537,-0.2655,1.0369,1.7581,0.5611,-0.8967,-1.1966
1,701.1605,140.3304,-0.2614,0.9946,1.6447,0.4497,-1.0903,-1.06
1,701.0757,141.2188,-0.1979,1.1681,1.5679,0.5263,-0.8721,-1.4848
1,701.3818,142.4576,-0.2378,1.0201,1.6471,0.3294,-0.6945,-1.183
1,701.5279,143.0927,-0.2048,1.0816,1.6255,0.1973,-0.8296,-1.4436
1,701.6526,143.0474,-0.1884,0.9826,1.7165,0.0896,-0.7464,-1.3062
1,701.4915,143.1647,-0.1702,0.9745,1.5303,0.146,-0.9596,-1.0765
1,699.3317,142.3041,-0.169,1.115,1.401,0.1685,-0.7195,-0.6827
1,698.0481,142.6788,-0.2154,1.2002,1.4424,-0.0594,-0.9423,-1.2043
1,697.5865,142.7985,-0.227,1.3111,1.4054,0.3073,-1.1036,-0.8868
1,697.1727,142.3083,-0.2611,1.2668,1.2789,0.4063,-0.7669,-1.0649
23,696.8385,141.7773,-0.3135,0.9165,1.1858,0.3351,-0.1018,-0.9206
23,697.8544,141.0109,-0.3667,0.4559,0.9871,0.4461,1.0092,-0.9324
23,696.7686,140.5338,-0.4048,0.2302,0.8626,1.0769,1.1027,-0.9126
23,693.2153,141.3468,-0.4525,0.8219,0.6454,1.387,0.1388,-1.1651
23,689.4192,141.8495,-0.5579,1.1859,0.2007,1.4219,-0.5074,-1.8861
23,684.8405,141.2859,-0.6692,1.5152,-0.0639,1.2581,-1.202,-1.3888
23,680.3559,141.8776,-0.7218,1.8161,-0.4089,1.3095,-1.1122,-1.2149
23,676.6268,143.1813,-0.7939,2.0932,-0.8236,0.5942,-0.8427,-0.9787
23,672.1327,144.5808,-0.9711,2.2914,-1.2921,0.3836,-0.7469,-0.9107
23,669.8435,144.9798,-1.0655,2.3384,-1.2656,0.4495,-0.4882,-0.3953
23,667.5667,145.1959,-1.1761,2.3821,-1.6723,0.369,-0.2737,-0.2107
23,665.7876,146.4945,-1.2361,2.2288,-2.0189,-0.4219,0.2966,-0.238
23,666.0304,145.9122,-1.2661,1.9467,-2.253,-0.3051,0.6403,0.1951
23,665.0476,144.488,-1.2715,1.9776,-2.2396,0.4728,1.0702,0.454
23,663.6557,142.9621,-1.4402,1.583,-2.407,0.6902,1.8854,0.6893
23,662.4306,142.883,-1.377,1.6423,-2.6127,0.7881,1.8908,1.462
23,660.4589,142.4436,-1.476,1.9481,-2.9899,0.8869,1.5793,1.3011
23,659.1735,143.8605,-1.5244,2.158,-3.1118,1.1458,1.7557,0.8846
23,659.263,144.2441,-1.6256,2.273,-3.3917,0.9434,1.6501,0.6028
23,659.1621,147.2585,-1.6302,2.2376,-3.4977,0.1773,2.0144,0.3314
23,659.4075,146.9871,-1.7096,2.1931,-3.4327,-0.24,1.2531,0.0706
23,659.0766,146.7709,-1.7377,1.8999,-3.2044,-0.0719,0.8375,-0.0883
23,657.3919,146.3398,-1.8102,1.5764,-3.1858,0.2009,0.0937,-0.399
23,654.226,146.1148,-1.8331,1.2815,-3.0038,0.5,-0.4431,-0.4963
4,652.6626,143.8159,-1.8929,1.109,-2.6527,0.6934,-0.9985,-0.5724
4,651.0269,142.6641,-1.9445,1.0113,-2.6344,1.0603,-1.0514,-0.5679
4,648.9774,141.6204,-2.0535,0.8003,-2.4593,0.9542,-1.2507,0.0091
4,648.0938,140.1227,-2.0201,0.7306,-2.4182,1.2562,-1.3028,0.2504
4,646.3332,139.964,-2.0409,0.8041,-2.3156,1.6478,-1.147,0.5559
4,644.4685,138.4085,-2.0957,0.7139,-2.1847,1.6795,-0.7975,0.4196
4,642.6849,137.4521,-2.1666,0.6578,-2.106,1.63,-0.6001,0.6776
4,640.1894,137.6879,-2.2286,0.6243,-1.8978,1.8037,-0.7776,0.3427
4,637.7539,135.8707,-2.2411,0.3895,-1.7232,2.1513,-0.5624,0.7406
4,636.9272,135.8408,-2.2494,0.2742,-1.5492,1.5652,-0.2569,0.6965
4,633.7547,135.4523,-2.3877,0.3739,-1.5141,1.8029,-0.7823,0.4877
4,631.9436,135.181,-2.3987,0.1241,-1.3492,1.7037,-0.3336,0.451
4,628.3263,133.9079,-2.3923,0.1504,-1.4611,1.5378,-0.6559,0.1304
4,625.8921,133.5722,-2.4784,-0.0218,-1.5186,1.4697,-0.4968,0.3004
4,623.148,135.1888,-2.6193,0.064,-1.8207,1.2286,-0.2872,-0.2469
4,620.7323,137.8832,-2.7351,0.1615,-2.1697,0.6453,-0.331,-0.3204
4,618.5057,139.9464,-2.805,0.2219,-2.0893,0.2898,-0.2351,-0.2914
4,614.9851,141.7853,-2.8802,0.2097,-2.0691,0.5454,-0.4633,-0.2756
4,611.1711,142.64,-2.9731,0.0494,-1.8958,0.6866,-0.4614,-0.0413
4,606.975,142.6799,-3.0401,0.0457,-1.7754,0.3229,-0.5,0.4693
4,601.5175,143.0725,-3.118,-0.2398,-1.6747,-0.001,-0.6856,0.232
4,595.395,143.1654,3.1232,-0.2981,-1.7147,0.4603,-1.0272,0.2705
4,589.8273,143.0126,3.0864,-0.461,-1.4363,0.5272,-1.3514,0.555
4,584.3264,144.0005,3.1062,-0.389,-1.0336,0.5397,-1.4146,1.1178
4,579.5625,145.7851,3.0555,-0.7412,-0.7155,-0.5405,-0.6298,0.8763
4,572.3005,147.3358,3.0263,-0.7893,-0.6673,-0.4959,-0.7137,0.9176
4,565.4376,149.5471,3.0109,-0.9531,-0.4066,-0.7284,-0.244,0.8805
4,558.8411,151.4559,2.9643,-0.853,-0.3011,-0.1772,-0.6056,0.8484
4,550.5521,153.7497,2.9266,-0.8998,-0.0986,-0.3454,-0.1263,0.8449
22,543.5949,155.65,2.9094,-0.8595,0.1648,-0.4624,-0.2745,0.6226
22,535.3077,158.2514,2.9169,-0.9678,0.1741,-0.7639,-0.0095,0.6966
22,527.0474,160.063,2.9327,-0.8859,-0.0001,-0.6821,-0.0624,0.4855
22,518.4463,162.8234,2.9481,-0.8654,0.1106,-0.7703,-0.47,0.6169
22,508.6686,165.8226,2.9703,-0.903,0.0688,-0.7826,-0.5001,0.6958
22,498.6611,169.1662,2.9127,-0.9489,0.231,-0.874,-0.5069,0.7371
22,489.7365,171.5295,2.8932,-0.9596,0.1975,-1.1142,-0.6139,0.8732
22,480.994,174.106,2.8861,-0.8327,0.5754,-0.9362,-0.6121,0.5559
22,473.0815,177.9945,2.8324,-0.9897,0.0644,-0.8414,-0.4342,0.6975
22,465.1756,180.9671,2.7939,-0.8373,0.2697,-0.7995,-0.8224,0.6153
22,456.6457,184.3483,2.8474,-0.8018,-0.0222,-0.8288,-0.4009,0.7835
22,450.5047,187.0752,2.9203,-0.4705,0.1034,-0.4847,-0.3379,0.9694
22,445.4377,189.2526,2.9119,-0.3513,0.0846,-0.573,0.0721,1.0605
22,443.4198,190.2275,2.8973,-0.172,0.335,-0.3798,0.3842,1.1809
22,442.7373,190.7768,2.8569,0.0042,0.2186,-0.3843,0.4541,1.0967
22,443.9772,190.7698,2.8528,0.0856,0.2016,-0.351,0.8602,0.9988
22,445.4911,189.7308,2.8582,-0.0039,0.4919,-0.256,0.5695,1.0032
22,448.502,188.8473,2.8561,0.0466,0.4039,-0.161,0.8124,0.9017
22,452.4988,187.3854,2.8369,0.0944,0.5353,0.0378,0.8348,0.7635
22,455.9746,186.1896,2.8861,0.2512,0.2749,-0.054,0.9591,0.9247
22,459.7709,185.6926,2.8198,0.3249,0.2374,-0.1703,1.0843,0.9876
22,463.0964,184.9406,2.8419,0.3214,0.1787,-0.0659,1.4297,1.0517
22,464.4395,183.509,2.8817,0.5151,0.3486,0.0747,1.4291,1.2544
22,467.0245,182.4077,2.8879,0.503,0.5213,-0.0454,1.4569,1.1719
22,467.6792,181.4149,2.9459,0.5297,0.4583,0.0019,1.3933,1.1586
22,469.1102,180.7608,3.0239,0.6118,0.6023,-0.0538,1.4683,1.2553
22,469.866,180.5187,3.0764,0.6339,0.7539,-0.1433,1.2406,1.3106
22,472.4454,180.1858,3.0906,0.7727,0.7786,-0.0295,0.9607,1.4689
22,473.8378,180.1034,3.1249,0.6905,0.9835,-0.2884,0.8197,1.2661
22,475.9264,181.0278,-3.1216,0.9362,0.7175,-0.2209,0.5296,1.4108
22,477.1177,180.3417,-3.0824,1.026,0.7606,-0.2343,0.2437,1.2688
22,478.4393,179.9327,-3.0256,1.1851,0.9115,-0.3544,0.1565,1.2753
22,480.3226,177.9619,-2.9804,1.2057,0.9671,-0.4037,-0.0913,1.5347
22,480.9703,177.8474,-2.949,1.2677,1.0134,-0.3508,0.1909,1.2725
22,481.3723,177.2111,-2.9161,1.3173,0.8642,-0.3375,0.0781,1.3093
22,482.1674,177.0847,-2.905,1.2644,0.892,-0.0681,0.052,1.0287
22,481.8062,176.2575,-2.8443,1.3379,0.8248,0.0366,-0.2149,1.0763
22,481.9669,177.1272,-2.9011,1.2215,0.8451,-0.196,-0.1076,1.0718
22,482.6936,177.6179,-2.9046,1.3316,0.9083,-0.2033,0.0206,1.2112
22,482.5881,177.0181,-2.9251,1.3609,0.9072,-0.2802,-0.206,0.8904
22,482.8625,177.3155,-2.8931,1.4855,0.7764,-0.1839,-0.5296,0.918
