group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,25,-0.409685987,1.059922889,-2.505115684,1.798540171,0.877989982,27.31934728,-170.8465054,139.9295288,69.86356308,40.31921062,12.39999843,187.5547865,0.095238095,0.075555556
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,0,0.089731604,1.867356251,-3.14123658,3.141513164,0.296205094,14.40564479,-312.8521496,314.044981,82.80506223,82.87619151,0.305945405,566.5094425,0.201877934,1.544186047
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,1,-0.971436419,1.747472822,-3.136353821,3.13974303,-0.122769421,5.937983681,-313.6206014,2.30157337,36.97541054,33.96829851,0.709374817,413.3234604,0.178403756,1.470526316
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,2,-0.191423905,1.479006994,-2.756377428,2.922939029,1.27760609,1.544541526,-1.524942909,5.218417044,169.4906807,103.9378825,9.436918509,548.4013066,0.042253521,0.746666667
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,3,-1.37231224,1.627666328,-3.141112715,3.139605834,0.247259918,18.89286737,-313.036821,313.8454908,110.3528498,99.47312552,3.266898805,580.1515148,0.075117371,1.3775
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,4,-0.080403061,1.683564041,-3.121311763,3.103404678,-0.522018528,9.296122591,-5.118667262,311.284897,183.581927,122.248234,4.714646904,531.3871646,0.079812207,1.344705882
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,5,-0.001023711,2.0354076,-3.136411203,3.135281103,-0.217911313,25.66973449,-312.4850823,313.3374558,194.6917893,119.7064973,1.333008606,532.2266551,0.051643192,1.62
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,6,-1.421132879,0.472823858,-2.515855761,-0.243899899,-0.921726965,1.111937873,-2.711303624,1.896831264,84.52586149,54.78860531,12.72345684,277.7687296,0.009389671,1.64
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,7,0.129035618,2.479367234,-3.1403437,3.138814648,1.025033263,44.38444428,-313.6552123,312.8548683,215.5216632,141.1468352,8.362151961,479.177978,0.023474178,1.196
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,8,0.880160814,1.656377408,-3.04739391,2.503037227,0.215361863,0.733750064,-1.234209877,2.400937998,155.0406005,122.7360932,9.736146029,555.654725,0.014084507,1.733333333
