group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,5,0.146218731,2.242231927,-3.141551362,3.130683832,-0.421949849,30.93328698,-313.9560837,313.3294383,125.6207843,124.890358,3.426480511,1073.279035,0.035294118,4.093333333
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,6,0.820364826,1.787245031,-2.952897424,2.662219113,0.321765249,1.017414042,-2.699951581,4.506653376,115.7602732,87.87500969,5.43735502,405.8503587,0.047058824,1.34
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,7,-1.734532181,1.250296829,-3.127733955,3.072850797,0.876628025,21.09772993,-2.995031,311.3145757,172.6753109,91.56121069,25.63273329,411.3088887,0.035294118,0.73
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,11,0.933463931,1.276085771,-1.25980983,3.022023842,-0.039670171,1.083875007,-3.039922115,2.124135983,198.5230223,118.4965528,7.326887287,518.3266459,0.017647059,3.366666667
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,15,-0.110041897,0.07992402,-0.201492667,0.014717701,1.560494318,0.104277546,1.359071527,1.657936576,107.3950109,38.38370935,40.35452534,164.1170735,0.005882353,0.16
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,16,-0.46520329,1.323945963,-1.599859503,3.009655134,-1.279576271,0.88869086,-3.061597586,0.083167341,63.63204449,37.02093649,7.36618394,196.2813012,0.011764706,0.73
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,17,-1.261250601,0.226022318,-1.468441304,-0.929805758,1.059295597,1.129923107,-0.4934298,2.711927033,107.0780192,59.65293589,14.10820237,276.3727148,0.005882353,0.44
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,20,-0.657703071,1.072651028,-2.06487576,1.723870018,0.098535406,22.43993948,-181.5257004,144.3943303,59.80654953,36.35373748,1.864484999,190.1441412,0.111764706,0.115789474
control,pre-induction-NOR-crop_fixed_Trial 12  - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,21,0.187956815,1.728831928,-2.781546925,2.605096526,-0.141811635,2.439384506,-7.639625558,9.767637876,46.38049296,25.54973857,3.221215746,144.598897,0.035294118,0.44
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,0,-0.23778508,1.888846177,-3.137138502,3.14105705,0.197271967,14.58857889,-313.1446879,313.7186483,99.53334419,94.01175596,0.893106677,520.2089725,0.155660377,1.679393939
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,1,-0.276703516,1.874520783,-3.140458345,3.137371494,0.040483436,18.69726991,-313.8481461,313.6920781,70.09397125,68.60357221,1.609559316,496.9123035,0.122641509,1.515384615
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,2,-0.961477038,1.773579775,-3.054064133,3.013292732,0.007455881,0.279690829,-3.075395247,2.574417963,37.57049679,35.83434222,0.122860779,458.4422718,0.183962264,1.424102564
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,3,-0.742364016,1.48247475,-2.608472588,2.640516061,-0.769074676,1.14150755,-4.220870565,1.648779781,235.2582151,120.3445468,20.18448972,865.303856,0.023584906,1.108
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,4,0.287942559,1.570879078,-1.819235997,2.946757554,1.396960474,1.526392927,-1.150724239,4.985825998,154.8514647,98.92501323,12.44223992,516.4266364,0.023584906,0.988
control,pre-induction-NOR-crop_fixed_Trial 13 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,120,5,0.174475986,1.827031809,-3.13824745,3.138623856,0.086349533,14.50850184,-313.4618787,313.8554723,159.9162856,120.736913,2.742435888,561.1574112,0.075471698,3.50875
