group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,3CT_trial_13,98,12,1.891668694,1.684539287,-3.135433385,3.140972463,0.378685118,26.33541192,-307.7696185,313.7342618,113.9660412,96.21924596,3.852573079,430.8749503,0.015625,1.02
control,3CT_trial_13,98,13,1.137774688,0.637599324,-0.977675262,1.825003839,2.104749376,0.980882753,0.728654152,3.305262514,340.4243033,142.7887602,95.14383409,577.2832028,0.010416667,0.085
control,3CT_trial_13,98,14,0.324656149,1.559037739,-1.616280005,1.893926563,1.097382149,1.01435319,0.119292955,2.991478849,503.2529534,114.1383185,205.8985647,688.8464803,0.013020833,0.104
control,3CT_trial_13,98,15,-0.033114199,1.252350344,-1.893928018,3.068384743,0.280926461,1.280687726,-2.235370727,3.783959895,129.4259988,107.5623039,3.695532116,473.8507657,0.03125,0.688333333
control,3CT_trial_13,98,16,-0.290361004,1.435677123,-3.132661144,3.123642885,-0.75950061,3.664716296,-38.68203453,3.175968411,69.98806871,50.52216492,3.990583529,313.710381,0.033854167,0.347692308
control,3CT_trial_13,98,17,-0.721426143,0.630170321,-2.936557125,0.414357096,-0.046894896,1.65424689,-3.051917531,3.477307563,117.8422733,58.46857517,6.238492168,305.2227155,0.059895833,0.220869565
control,3CT_trial_13,98,18,-1.464513815,1.034183891,-2.935447493,-0.260034114,-0.811244841,1.161749287,-3.729651762,0.559946893,103.3643453,55.2664631,11.99055039,215.8372413,0.005208333,0.56
control,3CT_trial_13,98,19,-1.082861718,0.157215472,-1.327715814,-0.670952608,0.270909443,1.432356422,-4.223497959,3.368614271,96.2934023,75.33239638,10.17437931,257.855484,0.0078125,0.42
control,3CT_trial_13,98,20,1.47598417,1.126882066,-2.584893438,3.123642885,-1.396161306,10.90684901,-76.5262832,9.029541189,101.259919,42.3667376,13.28964313,189.0572556,0.013020833,0.26
control,3CT_trial_13,98,21,-0.609315194,1.389652133,-1.64059185,1.547668598,0.486981369,0.947612597,-0.86682904,2.471428756,298.7511807,140.4436932,78.04416291,545.6090433,0.0078125,0.22
